"genome_id","data_source","contig_length","dtr_length","genes_viral","genes_plasmid","genes_microbial","genes_unknown","biome1","biome2","biome3","gca_name"
"DTR_355798","IMG/M",9343,127,2,0,0,14,"Host-Associated","Mammals","Digestive system",NULL
"DTR_355800","IMG/M",9164,92,2,0,0,23,"Host-Associated","Mammals","Digestive system",NULL
"DTR_355805","IMG/M",8083,127,1,0,0,7,"Host-Associated","Mammals","Digestive system",NULL
"DTR_355809","IMG/M",7750,127,1,0,0,11,"Host-Associated","Mammals","Digestive system",NULL
"DTR_355812","IMG/M",6935,116,0,0,0,8,"Host-Associated","Mammals","Digestive system",NULL
"DTR_355821","IMG/M",6244,127,1,0,0,10,"Host-Associated","Mammals","Digestive system",NULL
"DTR_356091","IMG/M",12783,127,2,1,0,16,"Host-Associated","Mammals","Digestive system",NULL
"DTR_356092","IMG/M",12380,41,2,0,0,14,"Host-Associated","Mammals","Digestive system",NULL
"DTR_356095","IMG/M",10668,127,2,0,0,13,"Host-Associated","Mammals","Digestive system",NULL
"DTR_356102","IMG/M",9004,127,3,0,0,10,"Host-Associated","Mammals","Digestive system",NULL
"DTR_357477","IMG/M",9949,127,0,0,0,17,"Host-Associated","Mammals","Digestive system",NULL
"DTR_357490","IMG/M",7021,121,4,0,0,13,"Host-Associated","Mammals","Digestive system",NULL
"DTR_357668","IMG/M",16289,127,2,1,0,21,"Aquatic","Marine","Wetlands",NULL
"DTR_357669","IMG/M",14375,127,4,0,0,8,"Aquatic","Marine","Wetlands",NULL
"DTR_357673","IMG/M",12779,127,4,0,0,19,"Aquatic","Marine","Wetlands",NULL
"DTR_357674","IMG/M",12553,127,4,0,0,22,"Aquatic","Marine","Wetlands",NULL
"DTR_357676","IMG/M",11628,85,4,0,0,20,"Aquatic","Marine","Wetlands",NULL
"DTR_357677","IMG/M",11467,127,3,0,0,18,"Aquatic","Marine","Wetlands",NULL
"DTR_357680","IMG/M",11151,127,3,0,0,19,"Aquatic","Marine","Wetlands",NULL
"DTR_357681","IMG/M",10562,127,1,0,0,20,"Aquatic","Marine","Wetlands",NULL
"DTR_357691","IMG/M",8089,49,2,1,0,10,"Aquatic","Marine","Wetlands",NULL
"DTR_357829","IMG/M",9409,127,2,0,0,8,"Aquatic","Freshwater","Lake",NULL
"DTR_358214","IMG/M",14215,24,3,0,0,27,"Engineered","Solid waste","Landfill",NULL
"DTR_358216","IMG/M",12216,99,2,0,0,24,"Engineered","Solid waste","Landfill",NULL
"DTR_358522","IMG/M",2527,127,1,0,0,0,"Terrestrial","Peat","NA",NULL
"DTR_358546","IMG/M",7915,127,1,0,0,10,"Terrestrial","Peat","NA",NULL
"DTR_358622","IMG/M",9171,127,1,0,0,8,"Terrestrial","Peat","NA",NULL
"DTR_359277","IMG/M",10218,48,0,0,0,24,"Terrestrial","Peat","NA",NULL
"DTR_359562","IMG/M",2527,127,1,0,0,0,"Terrestrial","Peat","NA",NULL
"DTR_359587","IMG/M",7915,127,1,0,0,10,"Terrestrial","Peat","NA",NULL
"DTR_359889","IMG/M",8683,127,3,0,0,10,"Host-Associated","Plants","Phylloplane",NULL
"DTR_360170","IMG/M",6537,127,1,0,0,9,"Host-Associated","Plants","Phylloplane",NULL
"DTR_360212","IMG/M",7004,127,1,0,0,12,"Terrestrial","Rock-dwelling (endoliths)","NA",NULL
"DTR_360289","IMG/M",7915,127,1,0,0,10,"Terrestrial","Peat","NA",NULL
"DTR_360321","IMG/M",8293,127,1,0,0,5,"Host-Associated","Plants","Roots",NULL
"DTR_360465","IMG/M",12441,51,2,0,1,18,"Terrestrial","Rock-dwelling (endoliths)","NA",NULL
"DTR_360472","IMG/M",9230,100,1,0,0,16,"Terrestrial","Rock-dwelling (endoliths)","NA",NULL
"DTR_360742","IMG/M",16190,28,2,1,0,20,"Aquatic","Marine","Wetlands",NULL
"DTR_360747","IMG/M",12952,127,0,0,0,17,"Aquatic","Marine","Wetlands",NULL
"DTR_360750","IMG/M",11603,60,4,0,0,19,"Aquatic","Marine","Wetlands",NULL
"DTR_360843","IMG/M",16604,127,9,0,0,17,"Terrestrial","Soil","NA",NULL
"DTR_362608","IMG/M",16368,127,11,0,0,13,"Host-Associated","Plants","Phyllosphere","GCA_004520455.1"
"DTR_363377","IMG/M",8934,74,0,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_363402","IMG/M",8970,110,0,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_363472","IMG/M",15689,261,2,0,0,12,"Engineered","Lab enrichment","Defined media",NULL
"DTR_363518","IMG/M",17038,127,6,0,0,17,"Terrestrial","Soil","NA",NULL
"DTR_363984","IMG/M",19164,127,5,0,0,30,"Aquatic","Non-marine saline","Saline","GCA_000892195.1"
"DTR_364411","IMG/M",14728,127,2,0,0,20,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364416","IMG/M",12882,127,3,0,0,23,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364418","IMG/M",12485,127,4,0,0,19,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364419","IMG/M",12412,101,2,0,0,21,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364424","IMG/M",12048,116,2,0,0,20,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364427","IMG/M",11801,127,4,0,1,16,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364429","IMG/M",11610,26,3,0,0,17,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364435","IMG/M",8334,127,2,0,0,9,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364442","IMG/M",5535,50,1,0,0,5,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364444","IMG/M",5474,127,1,0,0,7,"Aquatic","Non-marine saline","Saline",NULL
"DTR_364516","IMG/M",11532,127,1,0,0,15,"Terrestrial","Soil","NA",NULL
"DTR_364637","IMG/M",2942,127,1,0,0,1,"Terrestrial","Peat","NA",NULL
"DTR_364642","IMG/M",2811,127,1,0,0,1,"Terrestrial","Peat","NA",NULL
"DTR_365578","IMG/M",2276,23,2,0,0,1,"Host-Associated","Human","Oral",NULL
"DTR_365850","IMG/M",18503,25,4,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_366091","IMG/M",14788,25,10,0,0,12,"Host-Associated","Human","Oral",NULL
"DTR_366180","IMG/M",2885,25,4,0,0,1,"Host-Associated","Human","Nasopharyngeal",NULL
"DTR_366385","IMG/M",13544,25,9,0,0,12,"Host-Associated","Human","Oral","GCA_004773905.1"
"DTR_366387","IMG/M",2956,24,2,0,0,4,"Host-Associated","Human","Oral","GCA_002621405.1"
"DTR_366503","IMG/M",9348,25,7,0,0,11,"Host-Associated","Human","Oral","GCA_004773905.1"
"DTR_366563","IMG/M",19491,25,16,0,0,13,"Host-Associated","Human","Vagina",NULL
"DTR_366721","IMG/M",2151,21,2,0,0,1,"Host-Associated","Human","Oral",NULL
"DTR_366879","IMG/M",9150,24,3,0,0,13,"Host-Associated","Human","Gut","GCA_002958085.1"
"DTR_367003","IMG/M",14832,25,11,0,0,12,"Host-Associated","Human","Oral",NULL
"DTR_367057","IMG/M",14039,24,5,0,0,16,"Host-Associated","Human","Gut","GCA_004785225.1"
"DTR_367147","IMG/M",6652,25,0,0,0,10,"Host-Associated","Human","Oral",NULL
"DTR_367221","IMG/M",14827,23,3,0,0,18,"Host-Associated","Human","Oral",NULL
"DTR_367277","IMG/M",7538,25,1,0,0,9,"Host-Associated","Human","Oral",NULL
"DTR_367300","IMG/M",11799,22,1,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_367395","IMG/M",14787,25,11,0,0,12,"Host-Associated","Human","Oral",NULL
"DTR_367401","IMG/M",2028,20,2,0,0,1,"Host-Associated","Human","Oral",NULL
"DTR_367660","IMG/M",5503,22,0,0,0,3,"Host-Associated","Human","Oral",NULL
"DTR_367687","IMG/M",15317,25,3,0,0,21,"Host-Associated","Human","Gut",NULL
"DTR_367739","IMG/M",16472,20,8,0,0,20,"Host-Associated","Human","Oral",NULL
"DTR_367747","IMG/M",2542,25,1,0,0,4,"Host-Associated","Human","Oral",NULL
"DTR_367873","IMG/M",9151,25,3,0,0,13,"Host-Associated","Human","Gut","GCA_002958085.1"
"DTR_369170","CIBIO",13826,55,8,0,0,13,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_369187","CIBIO",9707,55,1,0,0,12,"Host-Associated","Human","Gut","GCA_004773785.1"
"DTR_369926","CIBIO",7178,55,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_370389","CIBIO",17995,55,7,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_370818","CIBIO",12399,55,8,1,0,7,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_371153","CIBIO",16575,55,7,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_371274","CIBIO",9659,55,3,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_371482","CIBIO",12490,55,9,1,0,7,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_371629","CIBIO",9419,55,2,1,0,6,"Host-Associated","Human","Gut",NULL
"DTR_371723","CIBIO",5070,55,2,0,1,1,"Host-Associated","Human","Gut",NULL
"DTR_371971","CIBIO",2483,55,1,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_372201","CIBIO",2079,55,1,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_372294","CIBIO",16598,23,7,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_372300","CIBIO",3334,25,2,0,0,0,"Host-Associated","Human","Gut",NULL
"DTR_372541","CIBIO",17181,29,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_372836","CIBIO",9509,33,5,1,0,10,"Host-Associated","Human","Gut",NULL
"DTR_373485","CIBIO",5813,55,2,1,0,5,"Host-Associated","Human","Gut",NULL
"DTR_373513","CIBIO",5934,44,2,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_373560","CIBIO",17731,55,10,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_374527","CIBIO",13248,55,7,0,0,12,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_374573","CIBIO",6096,119,7,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_374699","CIBIO",10318,119,3,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_374967","CIBIO",19056,24,7,0,2,18,"Host-Associated","Human","Gut","GCA_003651905.1"
"DTR_375117","CIBIO",19078,46,7,0,2,18,"Host-Associated","Human","Gut","GCA_003651905.1"
"DTR_375233","CIBIO",7222,29,3,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_375357","CIBIO",13278,52,2,1,0,14,"Host-Associated","Human","Gut",NULL
"DTR_375401","CIBIO",2475,48,1,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_375633","CIBIO",8738,55,2,1,0,9,"Host-Associated","Human","Gut","GCA_001503755.1"
"DTR_375854","CIBIO",13281,55,2,1,0,12,"Host-Associated","Human","Gut",NULL
"DTR_375896","CIBIO",13281,55,2,1,0,14,"Host-Associated","Human","Gut",NULL
"DTR_375905","CIBIO",8682,50,6,0,0,5,"Host-Associated","Human","Gut","GCA_000918715.1"
"DTR_376131","CIBIO",13687,55,3,1,0,18,"Host-Associated","Human","Gut",NULL
"DTR_376374","CIBIO",6794,55,2,1,1,9,"Host-Associated","Human","Gut",NULL
"DTR_376807","CIBIO",4104,50,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_376838","CIBIO",8770,48,2,0,1,13,"Host-Associated","Human","Gut",NULL
"DTR_376964","CIBIO",8950,55,5,1,0,8,"Host-Associated","Human","Gut",NULL
"DTR_376997","CIBIO",15534,55,5,2,0,16,"Host-Associated","Human","Gut",NULL
"DTR_377086","CIBIO",7285,44,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_377491","CIBIO",3899,55,0,0,0,2,"Host-Associated","Human","Gut",NULL
"DTR_377799","CIBIO",14063,54,6,0,0,26,"Host-Associated","Human","Gut","GCA_002611105.1"
"DTR_377802","CIBIO",13532,55,4,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_377809","CIBIO",8676,55,1,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_377854","CIBIO",17728,55,10,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_377870","CIBIO",13931,55,2,1,0,20,"Host-Associated","Human","Gut",NULL
"DTR_377941","CIBIO",8084,55,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_378132","CIBIO",7417,55,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_378629","CIBIO",17137,55,4,1,1,24,"Host-Associated","Human","Gut",NULL
"DTR_378641","CIBIO",8731,55,1,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_378693","CIBIO",2986,55,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_379182","CIBIO",10003,23,2,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_379426","CIBIO",8253,55,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_379519","CIBIO",4217,52,3,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_379579","CIBIO",18356,55,4,1,0,18,"Host-Associated","Human","Gut",NULL
"DTR_379633","CIBIO",13079,55,5,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_379683","CIBIO",16838,55,3,2,0,25,"Host-Associated","Human","Gut",NULL
"DTR_379823","CIBIO",7431,55,1,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_380170","CIBIO",5933,55,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_380229","CIBIO",8820,55,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_380243","CIBIO",12109,55,9,1,0,6,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_380532","CIBIO",3012,55,1,0,0,2,"Host-Associated","Human","Gut",NULL
"DTR_380825","CIBIO",10540,55,1,0,0,16,"Host-Associated","Human","Gut","GCA_003544755.1"
"DTR_380996","CIBIO",2608,55,2,0,0,1,"Host-Associated","Human","Gut","GCA_000920215.1"
"DTR_381167","CIBIO",11556,55,9,0,0,6,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_381175","CIBIO",6106,45,6,0,0,4,"Host-Associated","Human","Gut","GCA_002618985.1"
"DTR_381438","CIBIO",13975,47,7,2,0,10,"Host-Associated","Human","Gut",NULL
"DTR_381450","CIBIO",3977,55,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_381668","CIBIO",9412,55,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_381987","CIBIO",3761,20,0,0,1,1,"Host-Associated","Human","Gut",NULL
"DTR_382275","CIBIO",16069,55,7,0,0,13,"Host-Associated","Human","Oral",NULL
"DTR_382297","CIBIO",13975,47,7,2,0,10,"Host-Associated","Human","Gut",NULL
"DTR_383050","CIBIO",9579,55,3,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_383399","CIBIO",12883,55,3,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_383409","CIBIO",8280,55,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_383493","CIBIO",9032,55,2,0,0,9,"Host-Associated","Human","Oral",NULL
"DTR_383615","CIBIO",9851,50,1,0,1,12,"Host-Associated","Human","Oral",NULL
"DTR_383740","CIBIO",8094,55,2,1,0,11,"Host-Associated","Human","Gut",NULL
"DTR_383908","CIBIO",17232,55,8,0,0,12,"Host-Associated","Human","Oral",NULL
"DTR_384162","CIBIO",18177,55,7,0,0,23,"Host-Associated","Human","Gut",NULL
"DTR_384355","CIBIO",13975,47,7,2,0,10,"Host-Associated","Human","Gut",NULL
"DTR_384548","CIBIO",16161,55,7,0,0,17,"Host-Associated","Human","Oral",NULL
"DTR_385457","CIBIO",16576,38,8,0,0,17,"Host-Associated","Human","Oral",NULL
"DTR_385571","CIBIO",11393,55,2,1,0,14,"Host-Associated","Human","Gut",NULL
"DTR_385618","CIBIO",11798,55,7,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_385769","CIBIO",12198,55,2,0,1,17,"Host-Associated","Human","Gut",NULL
"DTR_385862","CIBIO",7896,49,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_385887","CIBIO",10957,55,8,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_385924","CIBIO",9048,25,2,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_385953","CIBIO",12317,50,8,0,0,8,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_385994","CIBIO",3758,55,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_386007","CIBIO",8714,55,1,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_386043","CIBIO",10366,43,1,0,0,15,"Host-Associated","Human","Gut","GCA_003544755.1"
"DTR_386052","CIBIO",11955,55,5,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_386124","CIBIO",9444,55,3,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_386178","CIBIO",15416,55,5,1,0,24,"Host-Associated","Human","Gut",NULL
"DTR_386233","CIBIO",14215,55,3,1,0,18,"Host-Associated","Human","Gut",NULL
"DTR_386235","CIBIO",13892,55,1,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_386549","CIBIO",10821,55,3,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_386550","CIBIO",10486,55,1,0,0,20,"Host-Associated","Human","Gut",NULL
"DTR_386722","CIBIO",12428,30,2,1,0,14,"Host-Associated","Human","Gut",NULL
"DTR_386883","CIBIO",10820,54,3,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_386885","CIBIO",8714,55,1,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_386985","CIBIO",13421,55,6,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_387060","CIBIO",13111,55,4,0,0,20,"Host-Associated","Human","Gut",NULL
"DTR_387139","CIBIO",13421,55,6,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_387142","CIBIO",12721,55,8,1,0,7,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_387203","CIBIO",13495,55,3,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_387264","CIBIO",15165,55,5,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_387365","CIBIO",14801,46,10,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_387454","CIBIO",8604,55,3,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_387516","CIBIO",4806,55,2,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_387542","CIBIO",13318,55,4,0,0,21,"Host-Associated","Human","Gut",NULL
"DTR_387580","CIBIO",8251,55,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_387650","CIBIO",11393,55,2,1,0,13,"Host-Associated","Human","Gut",NULL
"DTR_387668","CIBIO",11231,48,4,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_387678","CIBIO",8571,55,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_387695","CIBIO",14940,22,3,1,0,17,"Host-Associated","Human","Gut","GCA_900327565.1"
"DTR_387697","CIBIO",12636,55,8,1,0,8,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_387745","CIBIO",15165,55,6,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_387778","CIBIO",13421,55,6,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_387834","CIBIO",7951,46,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_387835","CIBIO",6493,55,1,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_387885","CIBIO",12431,55,7,1,0,8,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_387903","CIBIO",16824,55,4,0,0,27,"Host-Associated","Human","Gut",NULL
"DTR_387909","CIBIO",12947,55,1,0,0,20,"Host-Associated","Human","Gut",NULL
"DTR_387911","CIBIO",9576,55,3,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_387984","CIBIO",11901,55,6,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_387986","CIBIO",9425,39,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_388715","CIBIO",17714,54,6,0,0,20,"Host-Associated","Human","Oral",NULL
"DTR_389089","CIBIO",5700,79,5,0,0,4,"Host-Associated","Human","Oral",NULL
"DTR_389102","CIBIO",2006,65,2,0,0,2,"Host-Associated","Human","Oral","GCA_001503475.1"
"DTR_389110","CIBIO",17997,54,9,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_389312","CIBIO",19127,27,2,0,0,20,"Host-Associated","Human","Gut",NULL
"DTR_389487","CIBIO",5337,54,1,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_389534","CIBIO",19112,55,2,1,1,25,"Host-Associated","Human","Gut",NULL
"DTR_389728","CIBIO",12064,55,2,1,0,15,"Host-Associated","Human","Gut",NULL
"DTR_389936","CIBIO",10005,39,4,0,1,9,"Host-Associated","Human","Gut",NULL
"DTR_390161","CIBIO",5492,55,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_390244","CIBIO",2475,23,1,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_390389","CIBIO",17258,55,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_390606","CIBIO",13610,55,4,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_390678","CIBIO",6226,30,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_391643","CIBIO",15159,55,4,1,0,18,"Host-Associated","Human","Gut",NULL
"DTR_392078","CIBIO",3624,55,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_392957","CIBIO",9469,55,2,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_393186","CIBIO",13241,55,7,0,0,12,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_393809","CIBIO",4720,34,1,0,0,6,"Host-Associated","Human","Gut","GCA_002619765.1"
"DTR_393831","CIBIO",9187,55,1,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_394126","CIBIO",8489,55,3,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_394160","CIBIO",8489,55,3,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_394700","CIBIO",16587,55,10,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_394945","CIBIO",4278,31,3,0,0,1,"Host-Associated","Human","Gut","GCA_002958095.1"
"DTR_395128","CIBIO",17420,55,8,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_395220","CIBIO",13135,55,7,0,0,13,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_395482","CIBIO",12185,48,4,1,0,13,"Host-Associated","Human","Gut",NULL
"DTR_395693","CIBIO",12673,55,7,1,0,8,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_395734","CIBIO",11864,55,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_395962","CIBIO",8776,55,3,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_396117","CIBIO",9002,24,4,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_396155","CIBIO",15056,55,3,1,0,19,"Host-Associated","Human","Gut",NULL
"DTR_397002","CIBIO",2621,55,5,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_397093","CIBIO",16585,55,7,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_397125","CIBIO",16585,55,7,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_397162","CIBIO",16585,55,7,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_397833","CIBIO",11619,45,1,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_398326","CIBIO",13281,55,2,1,0,15,"Host-Associated","Human","Gut",NULL
"DTR_398455","CIBIO",13250,55,4,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_398496","CIBIO",8436,55,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_399515","CIBIO",14675,51,10,0,0,8,"Host-Associated","Human","Gut","GCA_000895835.1"
"DTR_399717","CIBIO",6357,55,1,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_399916","CIBIO",13788,55,6,1,0,12,"Host-Associated","Human","Gut",NULL
"DTR_399975","CIBIO",8981,55,3,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_399983","CIBIO",5535,38,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_400187","CIBIO",13508,55,7,1,0,10,"Host-Associated","Human","Gut",NULL
"DTR_400191","CIBIO",8621,33,1,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_400211","CIBIO",13281,55,2,1,0,15,"Host-Associated","Human","Gut",NULL
"DTR_400789","CIBIO",16213,55,7,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_401064","CIBIO",9672,55,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_401114","CIBIO",7736,55,5,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_401116","CIBIO",7390,55,1,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_401313","CIBIO",14097,55,7,1,0,11,"Host-Associated","Human","Gut",NULL
"DTR_401384","CIBIO",13001,55,7,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_401545","CIBIO",5050,55,1,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_401548","CIBIO",18332,22,3,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_401575","CIBIO",8483,55,2,1,0,8,"Host-Associated","Human","Gut",NULL
"DTR_401665","CIBIO",13281,55,2,1,0,15,"Host-Associated","Human","Gut",NULL
"DTR_401728","CIBIO",3767,25,0,0,1,1,"Host-Associated","Human","Gut",NULL
"DTR_402117","CIBIO",16858,55,3,2,0,19,"Host-Associated","Human","Gut",NULL
"DTR_403053","CIBIO",10705,55,2,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_403173","CIBIO",8426,55,3,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_403196","CIBIO",9454,55,3,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_403211","CIBIO",8416,21,2,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_403240","CIBIO",10871,55,2,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_404027","CIBIO",8950,55,5,1,0,8,"Host-Associated","Human","Gut",NULL
"DTR_404248","CIBIO",13182,55,2,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_404401","CIBIO",2488,35,1,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_404782","CIBIO",18140,55,7,0,0,21,"Host-Associated","Human","Gut",NULL
